filename,group,loop,root_motion,tags,orig_path
A_POLY_IDL_Posture_Dramatic_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Dramatic_Exit_Femn.fbx
A_POLY_IDL_Posture_Aggressive_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Aggressive_Enter_Femn.fbx
A_POLY_IDL_Posture_Aggressive_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Aggressive_Exit_Femn.fbx
A_POLY_IDL_Posture_Dramatic_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Dramatic_Enter_Femn.fbx
A_POLY_IDL_Posture_Aggressive_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Aggressive_Loop_Femn.fbx
A_POLY_IDL_Posture_Slumped_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Slumped_Exit_Femn.fbx
A_POLY_IDL_Posture_Dramatic_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Dramatic_Loop_Femn.fbx
A_POLY_IDL_Posture_Shy_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Posture/Stances/A_POLY_IDL_Posture_Shy_Enter_Femn.fbx
A_POLY_IDL_Inspect_Hips_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Inspect/Actions/A_POLY_IDL_Inspect_Hips_Femn.fbx
A_POLY_IDL_Inspect_Feet_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Inspect/Actions/A_POLY_IDL_Inspect_Feet_Femn.fbx
A_POLY_IDL_Inspect_Torso_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Inspect/Actions/A_POLY_IDL_Inspect_Torso_Femn.fbx
A_POLY_IDL_Inspect_Hands_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Inspect/Actions/A_POLY_IDL_Inspect_Hands_Femn.fbx
A_POLY_IDL_Inspect_Legs_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Inspect/Actions/A_POLY_IDL_Inspect_Legs_Femn.fbx
A_POLY_IDL_Thoughtful_R_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Stances/A_POLY_IDL_Thoughtful_R_Loop_Femn.fbx
A_POLY_IDL_Thoughtful_L_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Stances/A_POLY_IDL_Thoughtful_L_Enter_Femn.fbx
A_POLY_IDL_Thoughtful_R_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Stances/A_POLY_IDL_Thoughtful_R_Exit_Femn.fbx
A_POLY_IDL_Thoughtful_L_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Stances/A_POLY_IDL_Thoughtful_L_Loop_Femn.fbx
A_POLY_IDL_Thoughtful_R_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Stances/A_POLY_IDL_Thoughtful_R_Enter_Femn.fbx
A_POLY_IDL_Thoughtful_L_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Stances/A_POLY_IDL_Thoughtful_L_Exit_Femn.fbx
A_POLY_IDL_Thoughtful_R_ChinScratch_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Actions/A_POLY_IDL_Thoughtful_R_ChinScratch_Femn.fbx
A_POLY_IDL_Thoughtful_L_ChinScratch_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Thoughtful/Actions/A_POLY_IDL_Thoughtful_L_ChinScratch_Femn.fbx
A_POLY_IDL_PointHand_Index_R_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PointHand/Actions/A_POLY_IDL_PointHand_Index_R_Femn.fbx
A_POLY_IDL_PointHand_Index_F_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PointHand/Actions/A_POLY_IDL_PointHand_Index_F_Femn.fbx
A_POLY_IDL_PointHand_Index_L_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PointHand/Actions/A_POLY_IDL_PointHand_Index_L_Femn.fbx
A_POLY_IDL_PointHand_Index_F_Small_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PointHand/Actions/A_POLY_IDL_PointHand_Index_F_Small_Femn.fbx
A_POLY_IDL_PointHand_Thumb_R_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PointHand/Actions/A_POLY_IDL_PointHand_Thumb_R_Femn.fbx
A_POLY_IDL_PointHand_Thumb_L_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PointHand/Actions/A_POLY_IDL_PointHand_Thumb_L_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Selfie_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Selfie/A_POLY_IDL_UsePhone_OneHand_Selfie_Exit_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Selfie_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Selfie/A_POLY_IDL_UsePhone_OneHand_Selfie_Enter_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Selfie_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Selfie/A_POLY_IDL_UsePhone_OneHand_Selfie_Loop_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Video_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Video/A_POLY_IDL_UsePhone_OneHand_Video_Enter_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Video_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Video/A_POLY_IDL_UsePhone_OneHand_Video_Exit_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Video_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Video/A_POLY_IDL_UsePhone_OneHand_Video_Loop_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/TwoHandLoop/A_POLY_IDL_UsePhone_TwoHands_Loop_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/TwoHandLoop/A_POLY_IDL_UsePhone_TwoHands_Enter_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/TwoHandLoop/A_POLY_IDL_UsePhone_TwoHands_Exit_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/OneHandLoop/A_POLY_IDL_UsePhone_OneHand_Exit_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Enter_BackPocket_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/OneHandLoop/A_POLY_IDL_UsePhone_OneHand_Enter_BackPocket_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Exit_BackPocket_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/OneHandLoop/A_POLY_IDL_UsePhone_OneHand_Exit_BackPocket_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/OneHandLoop/A_POLY_IDL_UsePhone_OneHand_Loop_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/OneHandLoop/A_POLY_IDL_UsePhone_OneHand_Enter_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Call_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Call/A_POLY_IDL_UsePhone_OneHand_Call_Exit_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Call_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Call/A_POLY_IDL_UsePhone_OneHand_Call_Loop_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Call_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Call/A_POLY_IDL_UsePhone_OneHand_Call_Enter_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Squinting_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Squinting/A_POLY_IDL_UsePhone_TwoHands_Squinting_Enter_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Squinting_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Squinting/A_POLY_IDL_UsePhone_TwoHands_Squinting_Exit_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Squinting_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Stances/Squinting/A_POLY_IDL_UsePhone_TwoHands_Squinting_Loop_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Typing_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Actions/A_POLY_IDL_UsePhone_OneHand_Typing_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Scrolling_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Actions/A_POLY_IDL_UsePhone_OneHand_Scrolling_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Scrolling_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Actions/A_POLY_IDL_UsePhone_TwoHands_Scrolling_Femn.fbx
A_POLY_IDL_UsePhone_TwoHands_Typing_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Actions/A_POLY_IDL_UsePhone_TwoHands_Typing_Femn.fbx
A_POLY_IDL_UsePhone_OneHand_Photo_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/UsePhone/Actions/A_POLY_IDL_UsePhone_OneHand_Photo_Femn.fbx
A_POLY_IDL_Plead_Turning_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Plead/Actions/A_POLY_IDL_Plead_Turning_Femn.fbx
A_POLY_IDL_Plead_F_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Plead/Actions/A_POLY_IDL_Plead_F_Femn.fbx
A_POLY_IDL_Stretch_Legs_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Stretch/Actions/A_POLY_IDL_Stretch_Legs_Femn.fbx
A_POLY_IDL_Stretch_Squat_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Stretch/Actions/A_POLY_IDL_Stretch_Squat_Femn.fbx
A_POLY_IDL_Stretch_Arms_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Stretch/Actions/A_POLY_IDL_Stretch_Arms_Femn.fbx
A_POLY_IDL_Stretch_Quad_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Stretch/Actions/A_POLY_IDL_Stretch_Quad_Femn.fbx
A_POLY_IDL_Stretch_Calf_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Stretch/Actions/A_POLY_IDL_Stretch_Calf_Femn.fbx
A_POLY_IDL_Stretch_Shoulders_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Stretch/Actions/A_POLY_IDL_Stretch_Shoulders_Femn.fbx
A_POLY_IDL_PickNose_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/PickNose/Stances/A_POLY_IDL_PickNose_Loop_Femn.fbx
A_POLY_IDL_PickNose_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PickNose/Stances/A_POLY_IDL_PickNose_Enter_Femn.fbx
A_POLY_IDL_PickNose_Exit_Eat_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PickNose/Stances/A_POLY_IDL_PickNose_Exit_Eat_Femn.fbx
A_POLY_IDL_PickNose_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PickNose/Stances/A_POLY_IDL_PickNose_Exit_Femn.fbx
A_POLY_IDL_Sway_Drunk_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Sway/Stances/A_POLY_IDL_Sway_Drunk_Exit_Femn.fbx
A_POLY_IDL_Sway_Drunk_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Sway/Stances/A_POLY_IDL_Sway_Drunk_Loop_Femn.fbx
A_POLY_IDL_Sway_Drunk_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Sway/Stances/A_POLY_IDL_Sway_Drunk_Enter_Femn.fbx
A_POLY_IDL_Pray_Kneeling_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Stances/A_POLY_IDL_Pray_Kneeling_Exit_Femn.fbx
A_POLY_IDL_Pray_Standing_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Stances/A_POLY_IDL_Pray_Standing_Loop_Femn.fbx
A_POLY_IDL_Pray_Kneeling_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Stances/A_POLY_IDL_Pray_Kneeling_Enter_Femn.fbx
A_POLY_IDL_Pray_Standing_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Stances/A_POLY_IDL_Pray_Standing_Exit_Femn.fbx
A_POLY_IDL_Pray_Standing_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Stances/A_POLY_IDL_Pray_Standing_Enter_Femn.fbx
A_POLY_IDL_Pray_Kneeling_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Stances/A_POLY_IDL_Pray_Kneeling_Loop_Femn.fbx
A_POLY_IDL_Pray_CrossChest_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Pray/Actions/A_POLY_IDL_Pray_CrossChest_Femn.fbx
A_POLY_IDL_HandsOnHips_Base_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HandsOnHips/Stances/A_POLY_IDL_HandsOnHips_Base_Exit_Femn.fbx
A_POLY_IDL_HandsOnHips_Grumpy_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/HandsOnHips/Stances/A_POLY_IDL_HandsOnHips_Grumpy_Loop_Femn.fbx
A_POLY_IDL_HandsOnHips_Base_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/HandsOnHips/Stances/A_POLY_IDL_HandsOnHips_Base_Loop_Femn.fbx
A_POLY_IDL_HandsOnHips_Grumpy_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HandsOnHips/Stances/A_POLY_IDL_HandsOnHips_Grumpy_Enter_Femn.fbx
A_POLY_IDL_HandsOnHips_Grumpy_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HandsOnHips/Stances/A_POLY_IDL_HandsOnHips_Grumpy_Exit_Femn.fbx
A_POLY_IDL_HandsOnHips_Base_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HandsOnHips/Stances/A_POLY_IDL_HandsOnHips_Base_Enter_Femn.fbx
A_POLY_IDL_Bored_SlumpBack_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Bored/Actions/A_POLY_IDL_Bored_SlumpBack_Femn.fbx
A_POLY_IDL_Bored_KickGround_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Bored/Actions/A_POLY_IDL_Bored_KickGround_Femn.fbx
A_POLY_IDL_Bored_FootTap_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Bored/Actions/A_POLY_IDL_Bored_FootTap_Femn.fbx
A_POLY_IDL_Bored_SwingArms_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Bored/Actions/A_POLY_IDL_Bored_SwingArms_Femn.fbx
A_POLY_IDL_HeadNod_Thanks_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadNod/Actions/A_POLY_IDL_HeadNod_Thanks_Femn.fbx
A_POLY_IDL_HeadNod_Small_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadNod/Actions/A_POLY_IDL_HeadNod_Small_Femn.fbx
A_POLY_IDL_HeadNod_Greet_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadNod/Actions/A_POLY_IDL_HeadNod_Greet_Femn.fbx
A_POLY_IDL_HeadNod_Large_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadNod/Actions/A_POLY_IDL_HeadNod_Large_Femn.fbx
A_POLY_IDL_HeadShake_Small_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadShake/Actions/A_POLY_IDL_HeadShake_Small_Femn.fbx
A_POLY_IDL_HeadShake_Disappointed_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadShake/Actions/A_POLY_IDL_HeadShake_Disappointed_Femn.fbx
A_POLY_IDL_HeadShake_Large_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/HeadShake/Actions/A_POLY_IDL_HeadShake_Large_Femn.fbx
A_POLY_IDL_Eat_Hold_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Eat/Stances/A_POLY_IDL_Eat_Hold_Enter_Femn.fbx
A_POLY_IDL_Eat_Hold_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Eat/Stances/A_POLY_IDL_Eat_Hold_Loop_Femn.fbx
A_POLY_IDL_Eat_Hold_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Eat/Stances/A_POLY_IDL_Eat_Hold_Exit_Femn.fbx
A_POLY_IDL_Eat_Scoff_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Eat/Actions/A_POLY_IDL_Eat_Scoff_Femn.fbx
A_POLY_IDL_Eat_Small_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Eat/Actions/A_POLY_IDL_Eat_Small_Femn.fbx
A_POLY_IDL_Eat_Large_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Eat/Actions/A_POLY_IDL_Eat_Large_Femn.fbx
A_POLY_IDL_PlayWithHair_OneHand_TuckBehindEar_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PlayWithHair/Actions/A_POLY_IDL_PlayWithHair_OneHand_TuckBehindEar_Femn.fbx
A_POLY_IDL_PlayWithHair_TwoHands_FluffUp_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PlayWithHair/Actions/A_POLY_IDL_PlayWithHair_TwoHands_FluffUp_Femn.fbx
A_POLY_IDL_PlayWithHair_TwoHands_TuckBehindEars_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/PlayWithHair/Actions/A_POLY_IDL_PlayWithHair_TwoHands_TuckBehindEars_Femn.fbx
A_POLY_IDL_WeightShift_L_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/WeightShift/Actions/A_POLY_IDL_WeightShift_L_Femn.fbx
A_POLY_IDL_WeightShift_R_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/WeightShift/Actions/A_POLY_IDL_WeightShift_R_Femn.fbx
A_POLY_IDL_CheckWatch_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/CheckWatch/Actions/A_POLY_IDL_CheckWatch_Femn.fbx
A_POLY_IDL_Wave_Large_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Large_Exit_Femn.fbx
A_POLY_IDL_Wave_Double_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Double_Exit_Femn.fbx
A_POLY_IDL_Wave_Small_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Small_Enter_Femn.fbx
A_POLY_IDL_Wave_Large_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Large_Loop_Femn.fbx
A_POLY_IDL_Wave_Double_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Double_Loop_Femn.fbx
A_POLY_IDL_Wave_Small_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Small_Exit_Femn.fbx
A_POLY_IDL_Wave_Double_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Double_Enter_Femn.fbx
A_POLY_IDL_Wave_Large_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Large_Enter_Femn.fbx
A_POLY_IDL_Wave_Small_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Wave/Stances/A_POLY_IDL_Wave_Small_Loop_Femn.fbx
A_POLY_IDL_Drink_Hold_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Drink/Stances/A_POLY_IDL_Drink_Hold_Exit_Femn.fbx
A_POLY_IDL_Drink_Hold_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/Drink/Stances/A_POLY_IDL_Drink_Hold_Loop_Femn.fbx
A_POLY_IDL_Drink_Hold_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Drink/Stances/A_POLY_IDL_Drink_Hold_Enter_Femn.fbx
A_POLY_IDL_Drink_Shot_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Drink/Actions/A_POLY_IDL_Drink_Shot_Femn.fbx
A_POLY_IDL_Drink_Sip_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Drink/Actions/A_POLY_IDL_Drink_Sip_Femn.fbx
A_POLY_IDL_Drink_Swig_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Drink/Actions/A_POLY_IDL_Drink_Swig_Femn.fbx
A_POLY_IDL_Yawn_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Yawn/Actions/A_POLY_IDL_Yawn_Femn.fbx
A_POLY_IDL_Base_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Base/Stances/A_POLY_IDL_Base_Femn.fbx
A_POLY_IDL_ArmsFolded_Casual_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/ArmsFolded/Stances/A_POLY_IDL_ArmsFolded_Casual_Exit_Femn.fbx
A_POLY_IDL_ArmsFolded_Casual_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/ArmsFolded/Stances/A_POLY_IDL_ArmsFolded_Casual_Loop_Femn.fbx
A_POLY_IDL_ArmsFolded_Casual_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/ArmsFolded/Stances/A_POLY_IDL_ArmsFolded_Casual_Enter_Femn.fbx
A_POLY_IDL_ArmsFolded_Grumpy_Exit_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/ArmsFolded/Stances/A_POLY_IDL_ArmsFolded_Grumpy_Exit_Femn.fbx
A_POLY_IDL_ArmsFolded_Grumpy_Loop_Femn.fbx,idle_fem,TRUE,FALSE,,Idle Source Files/Animations/Feminine/ArmsFolded/Stances/A_POLY_IDL_ArmsFolded_Grumpy_Loop_Femn.fbx
A_POLY_IDL_ArmsFolded_Grumpy_Enter_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/ArmsFolded/Stances/A_POLY_IDL_ArmsFolded_Grumpy_Enter_Femn.fbx
A_POLY_IDL_Look_R_Behind_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Look/Actions/A_POLY_IDL_Look_R_Behind_Femn.fbx
A_POLY_IDL_Look_R_Scared_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Look/Actions/A_POLY_IDL_Look_R_Scared_Femn.fbx
A_POLY_IDL_Look_Down_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Look/Actions/A_POLY_IDL_Look_Down_Femn.fbx
A_POLY_IDL_Look_R_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Look/Actions/A_POLY_IDL_Look_R_Femn.fbx
A_POLY_IDL_Look_L_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Look/Actions/A_POLY_IDL_Look_L_Femn.fbx
A_POLY_IDL_Look_L_Behind_Femn.fbx,idle_fem,FALSE,FALSE,,Idle Source Files/Animations/Feminine/Look/Actions/A_POLY_IDL_Look_L_Behind_Femn.fbx
